* Measurement data measured by REW V5.31.1
* Source: Mikrofon (US-2x2 HR), MICROPHONE (Hauptlautstärke), L, volume: 0,250
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS with no timing reference
* Dated: 20.06.2024 19:01:52
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Elysian Pilgrim R
* Smoothing: 1/12 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4680.000000 78.057 -17.3160
4750.000000 77.999 -19.6350
4820.000000 77.878 -21.8879
4870.000000 77.755 -23.4050
4940.000000 77.537 -25.3398
5000.000000 77.317 -26.7829
5080.000000 76.986 -28.3563
5150.000000 76.676 -29.3874
5220.000000 76.357 -30.1019
5300.000000 75.994 -30.5595
5380.000000 75.642 -30.6786
5450.000000 75.349 -30.5485
5520.000000 75.075 -30.2407
5600.000000 74.787 -29.7205
5700.000000 74.465 -28.8959
5800.000000 74.182 -27.9581
5900.000000 73.930 -26.9680
6000.000000 73.701 -25.9554
6080.000000 73.529 -25.1316
6150.000000 73.384 -24.3916
6220.000000 73.243 -23.6211
6300.000000 73.088 -22.6816
6400.000000 72.903 -21.3800
6500.000000 72.735 -19.9012
6600.000000 72.592 -18.2292
6700.000000 72.485 -16.3710
6800.000000 72.425 -14.3627
6900.000000 72.425 -12.2690
7000.000000 72.490 -10.1700
7100.000000 72.623 -8.1583
7200.000000 72.827 -6.3466
7300.000000 73.098 -4.8590
7400.000000 73.425 -3.8156
7500.000000 73.796 -3.3200
7620.000000 74.268 -3.5686
7750.000000 74.766 -4.9751
7880.000000 75.187 -7.5472
8000.000000 75.450 -10.7902
8120.000000 75.551 -14.5674
8250.000000 75.452 -18.8052
8380.000000 75.143 -22.6843
8500.000000 74.703 -25.5630
8620.000000 74.159 -27.5347
8750.000000 73.512 -28.5482
8850.000000 73.006 -28.5560
9000.000000 72.281 -27.4466
9120.000000 71.757 -25.7249
9250.000000 71.272 -23.1758
9380.000000 70.892 -20.1046
9500.000000 70.646 -17.0286
9620.000000 70.501 -13.9403
9750.000000 70.445 -10.7976
9880.000000 70.472 -8.0565
10000.000000 70.547 -6.0099
10150.000000 70.660 -4.1976
10300.000000 70.737 -3.1583
10440.000000 70.730 -2.6504
10600.000000 70.604 -2.1583
10750.000000 70.392 -1.3354
10900.000000 70.143 0.0787
11060.000000 69.899 2.1607
11200.000000 69.735 4.2116
11380.000000 69.590 6.7778
11500.000000 69.521 8.3022
11720.000000 69.408 10.5623
11800.000000 69.359 11.2023
12060.000000 69.107 12.7404
12200.000000 68.877 13.4648
12410.000000 68.391 15.1906
12500.000000 68.151 16.4004
12650.000000 67.766 19.1205
12800.000000 67.449 22.5336
13150.000000 67.122 31.8111
13200.000000 67.130 33.1746
13400.000000 67.312 38.3964
13600.000000 67.726 42.7383
13800.000000 68.324 45.5314
14000.000000 69.004 46.2852
14300.000000 69.888 43.4547
14500.000000 70.206 39.6048
14750.000000 70.192 34.1707
15000.000000 69.809 29.7739
15250.000000 69.317 27.2786
15500.000000 68.989 25.9796
15750.000000 68.912 24.2689
16000.000000 69.021 21.3301
16250.000000 69.396 16.6679
16500.000000 69.920 8.0215
16750.000000 69.930 -5.2917
17000.000000 68.866 -20.0858
17250.000000 66.730 -32.0360
17500.000000 63.904 -39.0627
17750.000000 60.807 -41.7238
18000.000000 57.740 -42.1300
18250.000000 54.790 -42.1495
18500.000000 51.840 -42.0904
18750.000000 48.728 -41.0282
19000.000000 45.371 -37.7899
19250.000000 41.779 -31.3954
19500.000000 38.028 -20.9607
19750.000000 34.350 -4.7962
20000.000000 31.665 14.7451
