* Measurement data measured by REW V5.31.1
* Source: Mikrofon (US-2x2 HR), MICROPHONE (Hauptlautstärke), L, volume: 0,250
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS with no timing reference
* Dated: 25.05.2024 21:45:33
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Vader UUDD
* Smoothing: 1/12 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2650.000000 83.242 -169.9660
2690.000000 83.319 -171.1391
2720.000000 83.367 -172.0259
2760.000000 83.420 -173.2122
2800.000000 83.460 -174.3951
2850.000000 83.491 -175.8561
2900.000000 83.503 -177.2845
2950.000000 83.497 -178.6698
3000.000000 83.473 179.9982
3040.000000 83.444 178.9766
3070.000000 83.415 178.2383
3110.000000 83.369 177.2947
3150.000000 83.315 176.4016
3200.000000 83.237 175.3595
3250.000000 83.149 174.4056
3300.000000 83.052 173.5443
3350.000000 82.950 172.7765
3400.000000 82.842 172.1038
3450.000000 82.732 171.5279
3500.000000 82.621 171.0475
3550.000000 82.512 170.6571
3600.000000 82.408 170.3443
3650.000000 82.310 170.0875
3700.000000 82.218 169.8630
3750.000000 82.130 169.6549
3820.000000 82.008 169.3889
3870.000000 81.920 169.2278
3950.000000 81.781 169.0407
4000.000000 81.695 168.9691
4060.000000 81.596 168.9227
4120.000000 81.501 168.9101
4180.000000 81.410 168.9220
4250.000000 81.310 168.9566
4310.000000 81.228 168.9962
4370.000000 81.150 169.0380
4440.000000 81.062 169.0820
4500.000000 80.989 169.1110
4550.000000 80.929 169.1273
4620.000000 80.845 169.1366
4680.000000 80.773 169.1303
4750.000000 80.687 169.1041
4820.000000 80.599 169.0579
4870.000000 80.532 169.0151
4940.000000 80.434 168.9470
5000.000000 80.344 168.8881
5080.000000 80.215 168.8250
5150.000000 80.095 168.7993
5220.000000 79.968 168.8140
5300.000000 79.817 168.8892
5380.000000 79.663 169.0271
5450.000000 79.526 169.1962
5520.000000 79.388 169.4096
5600.000000 79.229 169.7089
5700.000000 79.029 170.1695
5800.000000 78.828 170.7325
5900.000000 78.629 171.4065
6000.000000 78.433 172.2022
6080.000000 78.281 172.9317
6150.000000 78.154 173.6392
6220.000000 78.032 174.4100
6300.000000 77.903 175.3635
6400.000000 77.757 176.6511
6500.000000 77.629 178.0306
6600.000000 77.522 179.4941
6700.000000 77.436 -178.9609
6800.000000 77.375 -177.3375
6900.000000 77.339 -175.6412
7000.000000 77.333 -173.8806
7100.000000 77.361 -172.0725
7200.000000 77.426 -170.2493
7300.000000 77.529 -168.4469
7400.000000 77.668 -166.6833
7500.000000 77.845 -164.9666
7620.000000 78.111 -162.9895
7750.000000 78.470 -161.0033
7880.000000 78.911 -159.2664
8000.000000 79.394 -157.9854
8120.000000 79.952 -157.1369
8250.000000 80.637 -156.8829
8380.000000 81.393 -157.5464
8500.000000 82.128 -159.1886
8620.000000 82.856 -161.9906
8750.000000 83.573 -166.4236
8850.000000 84.026 -170.7795
9000.000000 84.455 -178.5349
9120.000000 84.530 174.6631
9250.000000 84.318 167.3385
9380.000000 83.822 160.6920
9500.000000 83.163 155.5970
9620.000000 82.374 151.7318
9750.000000 81.443 148.9944
9880.000000 80.501 147.6679
10000.000000 79.665 147.5190
10150.000000 78.706 148.4837
10300.000000 77.862 150.3989
10440.000000 77.184 152.7794
10600.000000 76.538 155.9394
10750.000000 76.047 159.1269
10900.000000 75.655 162.3816
11060.000000 75.331 165.8092
11200.000000 75.115 168.7094
11380.000000 74.915 172.2696
11500.000000 74.828 174.5367
11720.000000 74.768 178.4432
11800.000000 74.783 179.7522
12060.000000 74.982 -176.7706
12200.000000 75.177 -175.6960
12410.000000 75.525 -175.6185
12500.000000 75.665 -176.2241
12650.000000 75.844 -178.0683
12800.000000 75.905 179.1994
13150.000000 75.398 171.2835
13200.000000 75.247 170.1948
13400.000000 74.479 166.4342
13600.000000 73.515 163.9987
13800.000000 72.454 163.0863
14000.000000 71.382 163.6213
14300.000000 69.890 166.6175
14500.000000 69.028 169.6602
14750.000000 68.129 174.1619
15000.000000 67.432 179.0301
15250.000000 66.928 -176.0846
15500.000000 66.601 -171.4708
15750.000000 66.428 -167.4241
16000.000000 66.372 -164.2456
16250.000000 66.376 -162.1765
16500.000000 66.371 -161.3111
16750.000000 66.277 -161.5220
17000.000000 66.022 -162.4358
17250.000000 65.566 -163.5023
17500.000000 64.909 -164.1337
17750.000000 64.088 -163.8280
18000.000000 63.167 -162.2708
18250.000000 62.219 -159.3892
18500.000000 61.315 -155.3400
18750.000000 60.513 -150.4697
19000.000000 59.851 -145.2704
19250.000000 59.346 -140.3221
19500.000000 58.990 -136.1955
19750.000000 58.766 -133.3345
20000.000000 58.660 -131.9538
